booking_id,hotel_id,hotel_city,customer_id,customer_name,customer_email,check_in_date,check_out_date,room_type,num_guests,total_amount,currency,booking_status
1993c56a-779e-4092-8de7-8aff84f548d2,1722,North Mckenzie,d91b748c-6678-444e-bd15-1f595670bb3a,Jessica Swanson,christina29@example.com,11/6/2025,11/20/2025,Suite,4,582.62,EUR,No-Show
045be02b-515a-4b19-bcad-361e8f08345c,1127,Julieside,49b608b6-d318-436c-82a1-1a4f56439c50,Sean Miller,cynthiathomas@example.com,3/24/2025,4/2/2025,Standard,3,178.48,USD,Cancelled
5b16717f-ec5d-442c-b8ff-5256a5dd3ddc,1498,South Scottview,26828bf8-162f-44b9-9774-406d47324146,Richard Watts,invalid-email,3/10/2026,3/15/2026,Suite,3,515.35,EUR,Cancelled
76d72b20-60c9-47d1-9dc5-bfa205e18c7d,1518,Lake Alison,eb4c40d2-c189-4682-b00f-d4c021c0784f,Kevin Gonzalez,brett13@example.com,8/8/2025,8/10/2025,Suite,4,548.14,INR,No-Show
73f651ec-84ba-4319-b0c3-3add6091abaa,1052,Anthonyport,1ac94b93-cde6-4299-9f1b-21ae7d923977,Stephen Boyer,ymann@example.org,3/16/2025,3/24/2025,Deluxe,4,466.88,USD,No-Show
441d24bf-9bd6-4e82-b4ef-fe21b5abf72f,1851,Weberton,4156fe66-e70e-4cbe-888b-c13f452002fb,Patrick Bailey,barnesstephen@example.org,5/11/2025,5/17/2025,Deluxe,3,281.96,INR,No-Show
628ff16f-18e9-48b2-922d-76bfaf11c219,1915,West Jessicaport,2457017e-bffb-4be1-a0c6-ea15f24d877e,Emma Jones,ruthle@example.com,3/8/2026,3/12/2026,Standard,5,545.35,EUR,No-Show
2d639af8-6d7b-46bb-8682-2eb1ada31d36,1012,Port Jenniferside,5f6e20dc-d13b-4bc9-b996-896de5916db9,Emily Jacobs,debrabarajas@example.com,1/30/2026,2/8/2026,Deluxe,5,147.64,INR,Confirmeeed
d2b627ee-cf8e-4f05-a78e-b1c3136313b8,1864,Paigestad,5959a51b-9a3a-449c-b4c3-7f61a9a84390,Tara Hamilton,invalid-email,1/1/2026,1/8/2026,Standard,2,572.26,EUR,No-Show
4c4f0d60-73d1-4c5e-ad7e-75c3dd022955,1899,Douglashaven,c4b26853-41f6-4721-8d62-6ffca71097cf,Heidi Jennings,angela55@example.com,1/14/2025,1/24/2025,Suite,1,433.42,INR,Confirmed
d189c158-fb15-4815-b95f-80245fa5682b,1777,West Melissastad,837b06ba-02dd-4199-b717-9054915aa909,Thomas Huff,owilliams@example.net,12/7/2025,12/15/2025,Suite,4,575,INR,Cancelled
ef455cbf-713a-4095-97ea-fd66692fa90f,1166,West Jessica,b2e10844-e245-4700-9c9a-79d1dfcdeb45,Robert Dixon,mary74@example.net,10/26/2025,10/31/2025,Suite,3,248.24,USD,Confirmeeed
8c8000fa-081c-4691-8c6e-559d6354568d,1637,Brianport,635e6fd3-abd8-46ca-b99b-ad6ce74605e5,Emily Oconnell,gperkins@example.net,6/28/2025,7/4/2025,Standard,2,230.68,INR,Confirmeeed
0d219d53-aaf2-4051-bc3a-696433658fdd,1980,Lake Adamhaven,a94e6d6d-724c-41a0-a280-94a8c1e68fbf,Joseph Ford,invalid-email,1/7/2025,1/8/2025,Deluxe,2,437.77,USD,Confirmed
20d45e45-040e-4cc8-86db-8f974b6204cd,1463,South Joshua,d9c2c6ae-9dd7-4ccf-a311-5852ffbba7a8,Heather Stephens,judy38@example.net,5/18/2026,5/25/2026,Suite,3,508.09,USD,Cancelled
6daa6155-fa30-492d-b9f7-137cb1bdc7c0,1791,Lake Troyborough,ad973b2b-27a3-4668-8301-ba67254d03e1,Jeffrey Lewis,knguyen@example.org,2/20/2026,2/28/2026,Suite,5,208.11,USD,Cancelled
8f60af5d-7cc2-4cbb-bd14-6273c51fe9a2,1971,North Brenthaven,1d8f1221-d3a0-4b64-b525-d601bf14908f,Jeremy West,frodriguez@example.net,7/19/2025,7/22/2025,Standard,5,154.14,INR,No-Show
c9583c78-815a-487a-8283-5783be49ad20,1591,North Christopher,b1d8571a-af4f-4d5e-8911-cd95ec13e626,Brandi Beck,jessica95@example.net,31-02-2024,6/3/2025,Suite,3,310.67,INR,No-Show
a240a2cf-5bcc-4f9c-9c9e-e3eade850a6e,1676,Lake Robert,01968218-fd93-4838-8b41-dff3a2684579,Rhonda Flores,lcrawford@example.org,7/5/2025,7/13/2025,Standard,4,394.31,EUR,No-Show
846bc437-aeef-4472-b3e7-76175321ae57,1145,West Melanieberg,7496cfe5-4848-4554-9f7e-f3a87c22f980,Grace Murray,scottdiane@example.org,31-02-2024,9/5/2025,Deluxe,1,162.08,USD,No-Show
9b57f401-d695-4af0-8d88-bc393fd3dc05,1813,Masonmouth,7bf10193-e666-4f1d-9597-7c94098138e9,Erin Smith,invalid-email,11/23/2025,11/27/2025,Suite,2,550.83,USD,No-Show
b2c46809-ca8b-4d76-a996-4d8512866069,1164,North Charlesside,f2fdf218-b736-4341-a03e-beb5d90401de,John Fritz,tiffanytorres@example.com,2/5/2026,2/10/2026,Suite,1,184.35,EUR,Cancelled
8f742d55-8fd9-43a7-8d7f-75b7bff05083,1183,Brownmouth,18dd6160-9d94-4be3-8172-0139119f559f,Antonio Davis,cooperchristopher@example.net,7/19/2025,11/20/2025,Deluxe,5,107.59,EUR,Cancelled
454254b8-21df-4de7-ae7d-954a2eb38145,1741,New Michael,4f4af126-5071-4f1b-8617-011e4e1e363d,Jimmy Powell,invalid-email,4/10/2025,4/16/2025,Suite,5,243.42,EUR,Confirmed
6e967ab6-3987-47f2-b95d-f85206cd0e02,1942,Davisberg,78e84478-2f5f-44c4-827d-d29154149375,Stacey Weaver,mgarcia@example.com,2/18/2025,2/27/2025,Standard,4,476.54,EUR,Confirmeeed
73f93cee-c340-4936-8ab4-efd989af63ad,1461,Port Davidborough,1da7051b-97f4-462d-bdca-6edcd2c6a240,Travis Roberts,susan82@example.org,1/27/2025,1/31/2025,Deluxe,4,-117.37,EUR,No-Show
899950bc-5304-473a-932f-825dbf2dd6ae,1395,Kimberlytown,21c3d26a-f0ba-440d-b919-cf995cc5de04,Phillip Benton,ronald75@example.com,6/18/2025,6/26/2025,Suite,2,396.69,INR,Confirmed
25b5f3d0-e02c-47d3-8215-bd385e16713e,1983,Michaelport,b7deff35-fdc5-482a-8d67-acac914fe73f,Gregory Rodriguez,kellylowery@example.com,1/15/2025,1/18/2025,Deluxe,3,136.06,EUR,Cancelled
6b5b7489-eb05-4efc-ad37-3a56584f9ddd,1584,New Ethan,e3a122f0-07d3-40ee-a71f-838d9795cd41,Linda Lee,fergusonchristopher@example.com,5/5/2026,5/10/2026,Standard,1,254.29,INR,Confirmeeed
9d5312c0-161a-4977-be1f-30cb6d5b2fa3,1388,Hardyhaven,0ac9781a-907c-4f56-a916-63148ae295d3,Kimberly Gregory,dixonzachary@example.com,7/5/2025,7/15/2025,Suite,5,256.66,USD,Confirmed
163b4619-40bb-4058-9b15-13d9bf8713f0,1087,Martinfort,c1bbb94e-17b6-41b9-82ba-b882a41349a9,Donald Cox,lwarren@example.net,4/10/2025,4/16/2025,Standard,2,347.31,INR,Cancelled
34b9eddd-a131-42e2-851f-e03f6bd8588c,1029,Emilyburgh,a2dd7bd6-bec3-4650-bee5-46f94bad6b03,Kenneth Knight,juliejames@example.org,5/31/2025,6/10/2025,Standard,3,544.79,EUR,No-Show
5446e0c4-01d3-44f6-aab5-f29cc3ebac51,1022,South Anthonyland,5e9687c4-39bf-432b-8ee9-cce507b25d25,Richard Ellison,youngnancy@example.org,31-02-2024,12/15/2024,Standard,4,578.21,INR,Cancelled
b5ed9134-55f8-4211-a8de-c5ffd02e94c6,1136,Millerton,b7303210-e377-4eba-af3d-5c987c5c8ef8,Alyssa Smith,sarah14@example.net,5/3/2025,5/9/2025,Deluxe,5,79.86,INR,Cancelled
cac1ce98-9a34-4ddd-86d4-7ba8ae775bb8,1055,Janetmouth,46e70517-be20-4e56-abcd-f670b2438b11,Courtney Fisher,invalid-email,1/2/2025,1/4/2025,Standard,2,537.43,EUR,No-Show
e5ef9fcd-a874-4a3f-930a-4fa16cb8ad4f,1216,Williamsport,877d4a60-ae5f-42db-87c8-ebcb50ab4b05,Jason Garcia,invalid-email,4/5/2025,4/15/2025,Deluxe,1,581.94,USD,Confirmed
92e992f5-f029-40f4-b770-abb7ae4214d3,1821,Austinhaven,7533f594-d186-4536-9187-f88b4249ae5c,Victoria Sexton,johnsondiana@example.net,3/27/2026,3/30/2026,Suite,1,-57.35,USD,Confirmed
c7c61d4d-5a2b-491c-b634-18b7426fc8fe,1664,Brianborough,efb1aa5b-5899-4757-82df-f2b27b94207e,Jacob Smith,andersonfrances@example.net,7/9/2025,7/18/2025,Standard,3,408.46,INR,No-Show
02abe60d-948e-4002-b2b2-f77da1b2049b,1980,Lake Lauren,5fc28936-a2cd-4f62-b9dd-651190711576,Kelsey White,petersterry@example.org,3/29/2025,4/8/2025,Suite,2,475.76,EUR,Cancelled
b86b4b10-eacd-4091-8261-3a641d68af4b,1084,Josephtown,fece294e-965f-48dc-842a-172af5b02dc3,Dalton Bullock,ccarter@example.net,1/10/2025,1/16/2025,Standard,4,-535.4,INR,Confirmed
dd86d4b8-2e8b-4438-b441-6a79c827a106,1388,Port Ryanmouth,e346a8c5-0f0d-4308-9a29-6573d1e2effc,Michael Montgomery,andrew31@example.com,12/22/2025,12/28/2025,Deluxe,1,-421.49,USD,Cancelled
3112b98e-3db1-4fa3-996a-cd9efee654d3,1260,Maddenbury,c5316f87-0569-4f87-b661-d0072cc82822,Martha Garcia,harrisstephanie@example.com,12/20/2025,11/20/2025,Deluxe,2,560.9,EUR,Cancelled
fdb80cbf-1424-4c0c-a25a-891d9f64f52e,1633,North Ronaldhaven,1ec9ba56-6810-40b8-a656-3f0bd7a8fbde,Jordan Wheeler,colemannathan@example.org,31-02-2024,2/16/2026,Standard,3,439.67,EUR,No-Show
1b17c80f-c97c-42d4-9319-9656bcab5a25,1656,Dennisstad,5a056709-0c36-41ed-9dda-745200736499,Caitlin Miller,kimberlybrown@example.org,2/1/2026,2/4/2026,Standard,5,460.35,EUR,Confirmed
850789e8-8e90-49bb-994d-2e54873bc09d,1229,Maloneport,298f08cd-140a-4137-a32e-8cf39a133a93,Anthony Long MD,invalid-email,1/28/2025,1/30/2025,Standard,4,462.98,EUR,Confirmed
4a3b15f9-6bc4-4c48-9883-ba48a088c3cf,1443,Christophertown,09112cb3-2c89-4e48-af32-2112c7e2c673,Terrance Robles,george46@example.org,9/1/2025,9/6/2025,Suite,3,406.47,USD,Confirmeeed
bb5ee4c0-189a-4921-baa2-473938d543fe,1288,Port Tiffanyburgh,210f9fad-9e30-4c37-aea3-20a05b7e6597,Donna Berry,richard53@example.org,7/19/2025,7/21/2025,Standard,2,475.41,INR,No-Show
16534aa4-107f-42dc-bd62-55d07bda3e62,1551,Andremouth,cb31e788-58ec-4102-ab50-8bf18ad7dac8,Shaun Malone,eugene42@example.net,4/6/2026,4/12/2026,Deluxe,2,353.54,EUR,Cancelled
f78531cd-7fa3-4c0a-a1fb-6328037dcf10,1831,Walterport,4e10bd38-b611-4e5f-b289-3d75479d6b88,Mrs. Theresa Hogan,william12@example.com,31-02-2024,4/12/2025,Standard,3,318,USD,No-Show
831b38d6-f24e-4d94-a82d-aa5878413ee8,1205,Wardstad,80bc1c34-237f-4b03-bb1c-a9c65e2b0a5c,Michael Chan,charles47@example.org,3/1/2025,3/6/2025,Deluxe,2,401.29,EUR,No-Show
2410767c-883e-48ca-aaa7-c9028a78beda,1934,South Robertburgh,1d1faece-03a8-480c-8309-a5c682da316b,Brooke Keller,marquezandrew@example.com,1/9/2026,1/12/2026,Suite,5,525.29,EUR,Cancelled
1dffc99f-5b81-436a-965d-54cab7057476,1262,Tracyshire,0d67beec-a866-41c0-903a-c4a477e89900,Kenneth Rivera,invalid-email,11/23/2025,11/27/2025,Deluxe,5,533.11,EUR,Cancelled
7af46508-96ca-4565-87c8-7b40c875bf24,1480,Stricklandside,5726fbca-fa26-4207-b264-f374cf3d4a61,Lisa Acosta,invalid-email,4/26/2025,5/5/2025,Suite,1,518.44,EUR,Confirmed
8edfcf7b-05b4-4b09-99d8-ebd9a61d33f4,1806,New Kathleenhaven,0dcc45db-3fb3-4378-97ba-12b1f403bd64,Mr. Michael Duke,invalid-email,4/4/2025,4/12/2025,Suite,2,365.57,INR,Cancelled
5064c83b-a53b-48d9-baf4-f3191363e475,1809,Port Justinmouth,4e8ff0ff-3c6b-438a-937e-9513dc01b80c,Diana Rasmussen,wendy57@example.com,3/6/2025,3/10/2025,Suite,1,-104.69,INR,No-Show
35859814-039e-46da-add1-b6a55b8119c4,1257,East Victorfurt,126e0117-67e0-462b-b75f-d43da9b55e38,Elizabeth Singh,whubbard@example.net,5/18/2025,5/19/2025,Deluxe,1,100.55,USD,No-Show
77f757f9-2a50-4d32-8c5a-e9e904d35178,1927,Oliverhaven,3db0c095-7da7-43eb-b64c-dc2a5cb3615b,Anna Jenkins,morrowmatthew@example.com,31-02-2024,10/23/2025,Standard,4,181.32,EUR,Confirmed
e4040e3c-98f8-4757-849d-07ab82d6c805,1673,South Brianstad,42b56099-58b3-4330-b8b0-23498f8e4455,Melissa Scott,andrewsbenjamin@example.net,31-02-2024,12/24/2024,Suite,5,579.99,EUR,No-Show
e9585cb4-5f4d-4463-8d7c-91f4be0a278e,1122,Zacharystad,ea45ce26-f199-425a-847f-6b5a9449c739,Brian Carter,thompsonapril@example.com,2/15/2026,11/20/2025,Suite,5,360.61,USD,No-Show
ef17cd64-521a-494d-87a2-22785efa6d5f,1939,Lake Paula,3ee55e37-b673-4e63-a36a-2a6b15a22724,Richard Marshall,erikhughes@example.com,1/6/2025,1/15/2025,Standard,2,117.18,USD,Confirmed
e8834166-e7c7-4c33-8b30-e2d5c961f3a8,1831,West Paul,5077565d-3255-4f9c-bed2-c44d5b18be22,Jamie Gonzalez,christopher01@example.org,11/30/2024,12/7/2024,Suite,3,-598.05,INR,Confirmed
d317debe-10ab-4147-b5cd-2b4f237d15f8,1017,Steinside,2b4c9f4f-ccb3-4553-90f7-6bc48329f030,Susan Stevens,craneamanda@example.org,5/10/2026,5/11/2026,Standard,4,461.67,USD,Confirmed
83e6fee2-4360-4a78-a307-276260a373b8,1177,Lake Lisa,5e4a3076-bf82-4777-9476-066cff835729,Daniel Kaiser,henrymitchell@example.org,1/8/2026,1/18/2026,Deluxe,1,205.35,USD,Confirmed
2068c1c6-2f8b-4c93-9b33-dfb34d910bfe,1398,North Laura,f4aef310-4e34-4556-9515-174d502457b6,Brandon Terry,tuckermichael@example.net,1/8/2025,11/20/2025,Suite,1,337.59,EUR,Cancelled
1c4cb03c-6093-4d75-9052-6a9dd00ec652,1652,Mckenzietown,9493c8b3-066f-421b-9537-8e53ccbc6b8b,Sandra Reed,hpaul@example.org,2/23/2025,3/1/2025,Suite,3,288.5,EUR,No-Show
3def0ff8-2ae3-47fb-b486-deae9010dfcc,1768,Karenville,dd40c32f-5b8d-4a58-8e19-88084327d416,Brandon Richardson,crystalle@example.net,2/12/2026,2/16/2026,Deluxe,4,-566.69,INR,Confirmed
38dedaa0-5b9c-4a91-9575-303b12bdc9c2,1860,Bellborough,764f8d5e-a916-40f3-9cce-b2f75305857b,Christopher Chang,ujohnson@example.org,1/13/2026,1/23/2026,Deluxe,2,502.75,USD,Confirmeeed
6b17210f-b796-4a1d-8777-568a3c91999c,1721,Diazmouth,e76e9987-2435-46ba-bbb4-cd77bc21f2f7,Alex Murphy,invalid-email,6/14/2025,6/17/2025,Deluxe,1,307.66,INR,No-Show
ad4e7dda-eaf8-4bf2-9b7b-6e687ee6a511,1248,Port Gabrielle,dde980a1-2f8f-4f26-bdbb-bf4bf48a4f67,Antonio Vargas,jamesnguyen@example.org,10/30/2025,11/4/2025,Standard,2,375.34,INR,Cancelled
6ec3fbca-4448-461a-a233-c1881bd47268,1711,Loganville,e1916584-324c-4c02-a0b2-0556c335f51b,Amber Harvey,invalid-email,7/31/2025,8/8/2025,Standard,3,229.25,INR,No-Show
0a9554b5-943f-43b7-9800-d9ad1088793e,1498,West Raymondside,2be64554-b926-4b3e-872e-18d42d5a0454,Jennifer Johnson,jamestaylor@example.net,2/9/2025,2/12/2025,Standard,5,195.35,INR,No-Show
bd9e5c2c-d3be-4f37-8622-7bc3d05ebd13,1753,Harrisview,4bfec11b-53b9-4c22-8fb5-644d63fa2d81,Marcus Browning,vflores@example.net,31-02-2024,12/17/2025,Suite,2,152.48,USD,Confirmed
8260bf54-11ec-4a3e-a33f-28d98cd92cec,1066,Shepherdmouth,470e8ada-ac9a-4c17-9946-c37f480dc146,Jessica Riley,invalid-email,1/22/2025,2/1/2025,Standard,1,216.51,USD,Cancelled
def0faff-8852-4693-9646-23bd72390e59,1932,Simsshire,a528e5b3-8c61-4193-bccb-085a5dc0a855,Jose Anderson,jeremy71@example.org,7/4/2025,7/14/2025,Suite,4,542.7,EUR,Cancelled
8834fea9-73c3-4826-b4c8-6b53a48b1813,1196,Lake Nicoleville,e9f5b8e6-6cff-41f8-a4dc-dab51f215b72,Briana Pittman,thorntonrebecca@example.org,1/4/2025,1/14/2025,Standard,2,63.28,USD,No-Show
01c0943e-a128-42de-8a0b-81cc40f81749,1221,Salashaven,7cc4fe09-f92c-42d8-b08d-23d3d11ae3c7,Caitlin Hernandez,invalid-email,9/18/2025,9/23/2025,Deluxe,5,242.43,EUR,No-Show
5b20e689-9e8f-4f84-bf48-8b18eb2c350d,1366,Robertberg,60919cf1-9024-4693-b5ee-b276104ea2a7,Michael Melendez,felicia39@example.com,4/10/2026,4/17/2026,Suite,4,-465.69,INR,Confirmed
788c92b9-df25-4110-ab43-d30c7b5b92e5,1670,Port Lori,c7f2f0e7-c94e-4b99-b8e4-a38b1755921c,Angela Wilson,onealtyler@example.org,2/27/2026,11/20/2025,Standard,1,433.18,INR,No-Show
27e74e5c-8d88-4e30-acc8-b30b4dfe7f78,1562,North Haley,78627ce5-333e-47ca-8a1a-1e73e1dead98,Leslie Love,michael75@example.com,31-02-2024,4/1/2025,Standard,2,263.64,INR,Confirmed
e1781be9-f846-48cd-bcfb-17c3b9402835,1008,East Rodney,97a1cc5f-1772-40b4-b1d0-720fe2a21073,Mark Brady,invalid-email,7/15/2025,7/19/2025,Suite,1,243.41,EUR,No-Show
46fed26a-a589-448a-9c73-2dd20441d459,1007,North Christineville,d7d5de92-f293-46ee-ba64-e6a892497c72,,mary55@example.org,3/9/2026,3/15/2026,Deluxe,5,321.03,USD,No-Show
8c53317b-2544-4f1c-8bc0-1d1af4b05fa1,1668,Lake Joelview,5de26fea-7f3a-40c9-bf78-fe41323d2535,James Guzman,katelynsnyder@example.com,2/2/2025,11/20/2025,Standard,4,284.73,USD,Cancelled
fa14b3f4-c073-4c40-b488-1cd90fe3d585,1041,Smithfurt,b3661aea-1855-446e-a092-56f8698285ce,April Brown,christinawood@example.com,2/2/2026,11/20/2025,Suite,5,534.89,INR,Cancelled
6d151d2a-317c-451d-b5dc-ed1197c11bc6,1731,Brandonview,7113a02d-feb4-47bb-8fb2-fd517ecbcfff,Jessica Thomas,invalid-email,5/6/2026,5/14/2026,Deluxe,1,190.65,USD,Cancelled
684efa01-c231-4d4d-8131-19a1570c7c86,1693,New Markborough,05c0b9b5-b15d-45c2-a767-69f6df54bc90,Wendy Stewart,isabella96@example.com,31-02-2024,3/30/2026,Suite,4,377.89,USD,No-Show
cc956348-6173-4980-89c4-fa096531d0dc,1390,Hallborough,e5a8a908-ff13-467f-a1d6-e25a7686f81e,Timothy Johnson,amberdaniels@example.com,4/9/2026,11/20/2025,Deluxe,1,571.35,USD,Confirmed
0eb1ddfd-a9d1-4684-aa2d-6e1d686be1e9,1552,Parksview,df517f8f-8ee9-4bb8-884c-767abd0d8e58,Marcus Mitchell,ewilson@example.org,31-02-2024,10/4/2025,Deluxe,3,51.46,INR,No-Show
c7af00de-07f1-486c-8340-d75581e911aa,1799,Lutzbury,26a72350-3698-44f8-a4cb-bec8dc66457d,Michael Craig,joshua30@example.org,2/20/2025,2/26/2025,Deluxe,2,217.01,INR,Confirmed
de5d0717-67b5-4b67-8fdc-5f54c004b31b,1221,South Barbaratown,32214471-85ba-4697-8aae-bd18210bf5c4,Margaret Cox,snowryan@example.net,7/7/2025,7/8/2025,Suite,2,-185.3,INR,Confirmed
de1df43d-7f34-42d2-9a02-3900587c1238,1690,Jessicafort,471d5db1-94d1-4e50-8f97-2d3ad469e7e7,Tina Reyes,jessicagarcia@example.com,3/8/2025,3/12/2025,Standard,1,349.42,USD,Cancelled
41654ec6-8b85-4b4d-b5aa-02c92b4c3ef2,1270,Marshallburgh,ddadd961-b088-47ab-9dd4-474c20505e3c,Crystal Ponce,taylorwhite@example.com,11/7/2025,11/20/2025,Suite,3,104.54,EUR,No-Show
eb79d97a-7065-41d7-82f8-49b3f021b3e9,1303,South Melaniehaven,4f50768e-2494-41a1-a531-48997ee334a4,Lindsey Parker,kellymarie@example.org,31-02-2024,10/12/2025,Deluxe,2,522.04,USD,Cancelled
ad9798e4-2a6e-4e45-af4a-22a39a05e2be,1772,Ashleyburgh,71737358-959d-4413-b438-408766dcda5e,Carlos Walsh,invalid-email,12/19/2025,12/24/2025,Deluxe,5,283.33,USD,Cancelled
84292a26-4ae9-480c-93c6-ddff060ad7e0,1810,Petersonport,0b3b5e9e-f741-415e-9a1c-c8ff88ba51c8,Kathryn Rivera,erin92@example.com,2/23/2025,2/26/2025,Suite,2,111.41,USD,No-Show
e6bae449-0576-4d24-8c2d-1743e44134e7,1519,Lake Susanfurt,23385cac-03a8-46ac-9f6b-1dd6ce21d20f,Mallory Rogers,sdavis@example.org,12/6/2025,11/20/2025,Suite,5,326.22,USD,Confirmed
6abccb82-c527-4754-91cd-2c0c9ec63cc2,1685,Wendyville,2eddedd4-1882-4207-a722-d92d1fcea21e,Ellen Dalton,invalid-email,12/23/2025,12/29/2025,Standard,1,227.38,EUR,Cancelled
d5257b12-5797-497d-9853-714d53c21792,1792,Floresport,80ca2fb8-02e8-4bd1-af3f-63eafa01694c,Cassandra Garcia,brownmatthew@example.org,5/13/2026,5/14/2026,Standard,3,-238.87,INR,No-Show
5cae9e52-718b-4f56-8ec2-49164abd4b5f,1138,Robersonside,3a096a37-b19a-49da-9abe-d8d26b578371,Julie Peterson,pennyfrey@example.com,1/5/2025,1/15/2025,Suite,2,194.5,USD,No-Show
ce0a3a1e-83e5-4abf-a97f-a7a0f46ae4c8,1542,Carterton,a6f2f37a-03d0-42b6-821b-d651d3d043b5,,bradyandrade@example.com,4/13/2025,4/19/2025,Deluxe,2,460.31,INR,Cancelled
e0a3ad82-e9a9-49af-a76e-03be5b48f9a7,1337,East Frank,628ad88c-a70c-4ab2-a72d-638dfea1db43,Jonathan Graham,invalid-email,1/29/2026,2/8/2026,Deluxe,1,514.58,EUR,Cancelled
46a23bcf-03a7-4441-a12b-259365969576,1764,Ianmouth,eef32f7b-f89c-460f-8f0a-08b6d015f08c,Misty Cameron,invalid-email,1/27/2026,2/3/2026,Standard,3,440.29,INR,No-Show
ac9c51ec-5034-4403-8576-5fe2632e420c,1307,Andrewsborough,a5e80ae3-0491-46fe-8ba1-d014d910ee90,Lisa Ferguson,barbaramoore@example.org,1/6/2026,1/9/2026,Suite,3,592.14,USD,No-Show
5aec42ad-edc9-48ff-b33f-5d998ce7f7cd,1336,Port Timothytown,f7f0decb-b809-47f4-812e-61ded01be326,Colton Brown,conradgordon@example.net,6/24/2025,6/26/2025,Deluxe,3,570.84,USD,Confirmeeed
1dcd632a-2127-498d-8069-36b3c1e48f5c,1521,Matthewhaven,6db3e38c-9945-43b5-a72c-b07c5fd86bfa,Justin Collins,alexanderlaura@example.net,1/31/2026,11/20/2025,Deluxe,4,99.91,USD,Cancelled
5acf81b3-d378-41bb-a15f-395bf76b0f69,1954,Meganfurt,1e8a7c68-24ab-4f0c-9999-ce3228b7be2f,Bryce Torres,aprilbray@example.com,31-02-2024,6/14/2025,Standard,5,121.15,EUR,Cancelled
2d357d28-2d69-4d75-8139-5c8da85b6d0b,1405,Robertsonmouth,78c7cc7b-9719-4509-b5ca-9bb3db57f3f1,Hunter Ramirez,matthew10@example.org,1/27/2025,2/5/2025,Deluxe,1,473.84,USD,Confirmeeed
1bade4c1-24af-43dc-a151-b827c6e7be88,1569,Schneiderchester,2d94c83e-d0c1-4618-b2f9-2b2cd4b2d72d,Chelsea Jimenez,invalid-email,9/16/2025,9/19/2025,Standard,2,223.45,EUR,No-Show
ec2d50d2-de79-45c7-bb24-7dd022f396f8,1623,North Johnbury,855bb2e8-8846-46d4-86ca-f0cdbd5187f6,Brittany Garcia,james23@example.net,10/22/2025,11/20/2025,Standard,3,514.9,USD,Cancelled
418d5a51-0914-4500-b3e8-ba625a01f2de,1312,Lake Karenview,b5a950d1-a53a-431a-881b-14eae98a0754,Brett Wilson,pellis@example.net,6/28/2025,11/20/2025,Suite,2,584.87,EUR,Cancelled
2527a052-4a93-4189-acf1-ce8e7f02cbbe,1686,West Marissa,2bfb14d9-1865-42f7-963b-c5cd4b315e47,Kelly Turner,olee@example.org,4/19/2026,4/25/2026,Standard,4,341.18,EUR,No-Show
a241c93b-e9f0-41fa-8ae4-9c064700e0a0,1047,Annaberg,3ab370ea-a639-412d-a4a8-a4dd90df9052,Jacob Adams,invalid-email,2/21/2026,2/24/2026,Standard,3,347.06,EUR,Confirmed
94ad5836-9dd7-42ba-84f5-15d9537eb9f5,1730,Markville,7ccea8ba-8f6a-4e62-9a00-52a9400bd008,Roy Dean,invalid-email,3/5/2025,3/15/2025,Deluxe,3,179,USD,Confirmed
b4732e0b-57ba-4625-8438-c82723568da5,1302,West Lorishire,8d49bb88-a1bf-4df2-8cc3-f5a0eb1178ea,Felicia Santos,klee@example.com,31-02-2024,2/15/2026,Suite,4,162.59,INR,No-Show
7a60b796-fc7b-42e0-9604-4df14b802b7c,1801,Danielshire,795c7c16-948b-4ebe-b57a-9a491377a885,Ashley Williamson,invalid-email,10/15/2025,10/16/2025,Standard,2,598.99,USD,Confirmed
cc3f9786-0f42-4d9c-a24b-92c104b380b6,1613,Lake Georgeview,68d179a6-8238-4006-94b2-c737eea874df,Jamie Sullivan,perrymelissa@example.net,31-02-2024,1/20/2026,Deluxe,3,122.52,INR,Cancelled
99922cec-0032-4897-816e-814946d36ede,1967,Rivasberg,c30e1a70-0973-4f08-897e-004a18ca65e2,William Lee,invalid-email,2/17/2025,2/20/2025,Suite,4,116.18,EUR,Cancelled
a77cd5d3-622f-4af9-a765-8f25f4e32019,1547,Davidmouth,e2a12b27-587f-4440-9cfe-75ff7d3c2d72,Megan Frederick,iyoung@example.com,4/11/2025,4/16/2025,Deluxe,1,515.1,EUR,No-Show
89c233a7-7065-4991-b779-86d270150d31,1178,East Deannabury,ad9f273a-7337-454c-a0e5-90a7bc21bb44,John Blackburn,invalid-email,11/9/2025,11/13/2025,Standard,4,278.83,INR,Cancelled
3fb0816c-1eab-46eb-ba7e-ea64e3686d9e,1919,Randyshire,d6db35c7-b413-4477-a875-3229115a406c,Rachel Barton,yoliver@example.com,3/18/2025,3/19/2025,Standard,3,537.74,USD,Cancelled
02069365-0f42-4a8d-81b0-fd2f267c86ee,1229,Collinsshire,51de0cc2-7ff9-45a7-9930-c3b14ea297ed,Jacob Jackson,hansonjoseph@example.org,4/20/2025,4/29/2025,Deluxe,2,475.61,USD,Confirmed
43de35c0-a7e1-4eb0-853f-73ce1352f1c8,1931,South Maryburgh,dc9905ee-2ee3-4d2e-ac78-852eaa0d76a8,James Buchanan,invalid-email,8/14/2025,8/24/2025,Deluxe,2,545.65,EUR,Confirmed
